transaction_id,transaction_ts,store_code,store_name,region,product_sku,product_name,category,subcategory,customer_id,customer_segment,payment_type,qty,unit_price,discount_pct,promo_flag,extended_amount,unit_cost,profit
TXN00238700,2023-11-17 21:15:20,S019,Detroit Retail Center,Midwest,P001006,Pro Action Gray 17,Toys & Games,Action Figures,C009369,Consumer,Credit,2,12.91,0.0,0,25.82,5.32,15.18
TXN00150968,2023-03-16 17:19:51,S013,Sacramento Retail Center,West,P000069,Signature Tablets Red 70,Electronics,Tablets,C005447,Consumer,Cash,1,564.84,0.3909,1,344.04,366.76,-22.72
TXN00137693,2024-12-18 14:31:34,S010,Spokane Depot,West,P000900,Premium Fitness Black 10,Sports,Fitness Equipment,C012000,Consumer,Debit,3,696.73,0.0517,1,1982.13,395.58,795.39
TXN00110562,2024-09-18 09:07:43,S023,Omaha Plaza Store,Midwest,P001042,Standard Stationery Navy 53,Office Supplies,Stationery,C018608,Consumer,Debit,3,20.72,0.138,1,53.58,12.21,16.95
TXN00066854,05/31/2023 9:19 AM,S033,Miami Market,South,P000029,Ultra Smartphones Brown 30,Electronics,Smartphones,C017850,Corporate,Cash,1,1022.92,0.0,0,1022.92,634.32,388.6
TXN00038972,2023-11-04 13:54:25,S006,Denver Outlet,West,P000079,Elite Tablets Blue 80,Electronics,Tablets,C012724,Home Office,Cash,1,889.64,0.0275,0,865.17,572.31,292.86
TXN00142670,2023-01-04 20:54:14,S060,Yonkers Outlet,Northeast,P001183,Essential Luxury Silver 95,Premium,Luxury Watches,C020416,Consumer,Apple Pay,2,521.71,0.1678,0,868.33,158.45,551.43
TXN00085240,2023-09-02 11:48:35,S056,Worcester Superstore,Northeast,P000184,Pro Men's Silver 86,Apparel,Men's Clothing,C018893,Consumer,Debit,4,50.38,0.0,0,201.52,18.36,128.08
TXN00136514,2023-01-24 21:39:50,S003,Seattle Market,West,P000097,Deluxe Accessories Navy 98,Electronics,Accessories,C016516,Home Office,Credit,1,53.1,0.0,0,53.1,30.28,22.82
TXN00179823,2023-05-14 18:03:25,S033,Miami Market,South,P000715,Premium Dairy Gray 23,Grocery,Dairy,C004914,Home Office,Cash,5,4.38,0.1072,1,19.55,2.86,5.25
TXN00029589,2024-11-13 09:52:48,S005,Phoenix Plaza Store,West,P000114,Select Accessories Green 16,Electronics,Accessories,C012373,Consumer,Debit,3,58.14,0.0,0,174.42,30.79,82.05
TXN00228036,2024-09-18 19:45:17,S026,Cincinnati Superstore,Midwest,P000218,Express Women's Blue 21,Apparel,Women's Clothing,C016697,Consumer,Debit,4,161.4,0.0849,0,590.79,67.59,320.43
TXN00036217,2024-10-11 15:41:02,S037,Austin Retail Center,South,P000203,Advanced Men's Blue 6,Apparel,Men's Clothing,C003807,Consumer,Debit,4,139.95,0.0,0,559.8,43.34,386.44
TXN00187121,2024-07-23 09:52:06,S051,Hartford Market,Northeast,P000266,Ultra Women's Silver 69,Apparel,Women's Clothing,C022548,Consumer,Cash,3,132.64,0.0429,0,380.85,62.38,193.71
TXN00037284,2024-10-15 15:31:23,S032,Atlanta Superstore,South,P000397,Active Furniture Beige 2,Home & Garden,Furniture,C003891,Consumer,Debit,4,654.53,0.1294,1,2279.34,340.5,917.34
TXN00015273,2024-01-18 08:23:03,S025,St. Louis Retail Center,Midwest,P001073,Premium Stationery Gray 84,Office Supplies,Stationery,C022181,Consumer,Debit,4,19.13,0.0,0,76.52,9.05,40.32
TXN00086251,2023-12-31 10:25:39,S003,Seattle Market,West,P000921,Premium Fitness Navy 31,Sports,Fitness Equipment,C004845,Consumer,Credit,2,158.79,0.0,0,317.58,94.64,128.3
TXN00045340,2024-08-17 11:09:47,S017,Columbus Plaza Store,Midwest,P000520,Premium Tools Red 26,Home & Garden,Tools,C007079,Corporate,Apple Pay,1,263.28,0.0,0,263.28,133.43,129.85
TXN00236644,2023-12-10 16:58:29,S018,Indianapolis Outlet,Midwest,P000283,Select Footwear Gray 86,Apparel,Footwear,C000744,Consumer,Debit,5,39.48,0.3588,1,126.57,20.49,24.12
TXN00243562,2024-02-11 07:59:56,S015,Albuquerque Market,West,P000418,Active Kitchen Black 23,Home & Garden,Kitchen,C006565,Corporate,Debit,2,193.06,0.0,0,386.12,89.22,207.68
TXN00215496,2023-09-22 14:38:46,S023,Omaha Plaza Store,Midwest,P000971,Essential Board Green 81,Toys & Games,Board Games,C023138,Corporate,Debit,2,43.28,0.0,0,86.56,19.22,48.12
TXN00237151,2024-04-26 18:25:58,S027,Des Moines Market,Midwest,P000695,Signature Dairy Black 3,Grocery,Dairy,C002229,Consumer,Credit,5,11.45,0.3678,1,36.19,8.41,-5.86
TXN00155185,2023-10-19 20:50:59,S003,Seattle Market,West,P000853,Deluxe Hair Beige 62,Health & Beauty,Hair Care,C016139,Consumer,Credit,1,14.2,0.0,0,14.2,5.83,8.37
TXN00187249,2023-10-09 14:02:27,S035,Charlotte Plaza Store,South,P000806,Select Skincare Blue 15,Health & Beauty,Skincare,C010685,Consumer,Debit,4,16.83,0.0,0,67.32,6.23,42.4
TXN00157929,03/21/2023 1:52 PM,S019,Detroit Retail Center,Midwest,P001174,Elite Luxury Green 86,Premium,Luxury Watches,C014708,Consumer,Credit,4,1990.68,0.3914,1,4846.11,779.6,1727.71
TXN00134936,08/31/2024 10:12 AM,S051,Hartford Market,Northeast,P000941,Essential Outdoor Red 51,Sports,Outdoor Recreation,C018390,Consumer,Cash,2,331.39,0.1736,1,547.72,166.29,215.14
TXN00062171,04/26/2023 7:19 AM,S060,Yonkers Outlet,Northeast,P001001,Select Action Black 12,Toys & Games,Action Figures,C001977,Corporate,Debit,6,38.52,0.1429,1,198.09,16.95,96.39
TXN00055182,2023-12-03 18:11:48,S043,Baltimore Retail Center,South,P000274,Active Women's Silver 77,Apparel,Women's Clothing,C021215,Corporate,Cash,2,59.51,0.0391,0,114.37,18.21,77.95
TXN00000118,10/29/2023 2:54 PM,S045,New Orleans Market,South,P000765,Pro Bakery Silver 73,Grocery,Bakery,C004235,Corporate,Debit,2,11.71,0.0,0,23.42,7.4,8.62
TXN00011547,2023-12-07 15:49:38,S001,Los Angeles Retail Center,West,P000897,Deluxe Fitness Blue 7,Sports,Fitness Equipment,C003274,Consumer,Apple Pay,3,68.73,0.117,1,182.07,44.1,49.77
TXN00202034,2023-01-09 10:59:20,S016,Chicago Depot,Midwest,P000943,Ultra Outdoor Gray 53,Sports,Outdoor Recreation,C005958,Home Office,Credit,1,359.8,0.0,0,359.8,216.51,143.29
TXN00127415,2023-06-12 16:42:15,S011,Tucson Plaza Store,West,P000674,Advanced Snacks Green 81,Grocery,Snacks,C014585,Consumer,Cash,4,6.85,0.0,0,27.4,4.07,11.12
TXN00056138,2023-05-22 20:32:42,S049,Pittsburgh Retail Center,Northeast,P000243,Premium Women's Blue 46,Apparel,Women's Clothing,C006499,Consumer,Credit,5,70.06,0.2155,1,274.81,29.55,127.06
TXN00108063,2023-10-05 11:18:52,S044,Richmond Superstore,South,P000554,Signature Outdoor Black 60,Home & Garden,Outdoor,C022941,Consumer,Cash,2,152.64,0.1382,0,263.09,84.71,93.67
TXN00126808,2023-12-15 13:02:45,S036,Nashville Outlet,South,P000025,Deluxe Smartphones Gray 26,Electronics,Smartphones,C014491,Consumer,Apple Pay,2,1159.06,0.0,0,2318.12,687.28,943.56
TXN00215902,2024-08-19 10:53:27,S041,Memphis Plaza Store,South,P000337,Elite Sportswear Red 41,Apparel,Sportswear,C018943,Corporate,Apple Pay,3,98.59,0.0,0,295.77,32.17,199.26
TXN00073123,2023-01-22 21:23:01,S025,St. Louis Retail Center,Midwest,P000117,Deluxe Accessories Blue 19,Electronics,Accessories,C023650,Home Office,Credit,4,44.89,0.2745,1,130.27,24.57,31.99
TXN00197599,2024-04-03 15:41:40,S020,Minneapolis Superstore,Midwest,P000413,Ultra Kitchen Navy 18,Home & Garden,Kitchen,C024733,Consumer,Debit,4,66.34,0.1071,0,236.94,38.52,82.86
TXN00030158,2024-04-17 12:40:25,S019,Detroit Retail Center,Midwest,P001094,Classic Printers Beige 6,Office Supplies,Printers & Ink,C002766,Consumer,Debit,2,237.14,0.0,0,474.28,142.37,189.54
TXN00133699,2024-06-20 08:22:00,S054,Newark Outlet,Northeast,P000393,Active Furniture Blue 97,Home & Garden,Furniture,C017483,Consumer,Cash,3,911.86,0.0868,0,2498.13,505.23,982.44
TXN00048289,2024-03-15 14:41:45,S023,Omaha Plaza Store,Midwest,P000862,Pro Hair Blue 71,Health & Beauty,Hair Care,C007967,Consumer,Apple Pay,3,15.88,0.0,0,47.64,7.35,25.59
TXN00079599,2023-10-06 08:09:17,S005,Phoenix Plaza Store,West,P001054,Select Stationery Black 65,Office Supplies,Stationery,C019157,Consumer,Credit,6,27.13,0.263,1,119.97,16.53,20.79
TXN00195562,2024-06-22 15:43:26,S050,Providence Superstore,Northeast,P000005,Active Smartphones Silver 6,Electronics,Smartphones,C019941,Consumer,Apple Pay,4,332.67,0.0,0,1330.68,210.66,488.04
TXN00200804,2023-01-21 18:57:41,S021,Kansas City Market,Midwest,P000298,Select Footwear Gray 2,Apparel,Footwear,C012089,Home Office,Credit,4,176.66,0.0,0,706.64,81.74,379.68
TXN00197738,2024-05-19 08:38:49,S059,Springfield Plaza Store,Northeast,P000839,Ultra Hair Red 48,Health & Beauty,Hair Care,C012550,Consumer,Cash,1,37.23,0.0,0,37.23,20.15,17.08
TXN00181213,2023-04-23 19:57:44,S035,Charlotte Plaza Store,South,P001053,Smart Stationery Black 64,Office Supplies,Stationery,C004875,Consumer,Credit,3,1.71,0.1078,0,4.58,0.94,1.76
TXN00029209,2023-09-11 08:31:48,S039,San Antonio Market,South,P000582,Ultra Beverages Black 88,Grocery,Beverages,C021652,Home Office,Credit,4,8.59,0.0299,0,33.33,5.03,13.21
TXN00034791,2023-04-28 10:17:58,S022,Milwaukee Depot,Midwest,P000152,Deluxe Audio Navy 54,Electronics,Audio,C003378,Consumer,Cash,2,481.71,0.0,0,963.42,297.36,368.7
TXN00124864,01/25/2023 8:38 PM,S023,Omaha Plaza Store,Midwest,P001200,Smart Designer Beige 13,Premium,Designer Bags,C012159,Consumer,Debit,1,911.02,0.0,0,911.02,280.63,630.39
TXN00238482,2024-08-11 20:40:34,S024,Cleveland Outlet,Midwest,P001158,Essential Maintenance Silver 70,Automotive,Maintenance,C000350,Home Office,Debit,4,38.37,0.3002,1,107.41,24.96,7.57
TXN00000716,2023-11-14 14:50:16,S042,Louisville Outlet,South,P000876,Premium Vitamins Blue 85,Health & Beauty,Vitamins,C016098,Corporate,Credit,1,41.08,0.0196,0,40.27,20.23,20.04
TXN00190433,2024-09-15 19:54:16,S060,Yonkers Outlet,Northeast,P000779,Pro Bakery Beige 87,Grocery,Bakery,C011750,Consumer,Cash,3,8.9,0.0521,0,25.31,6.06,7.13
TXN00104834,2023-09-02 14:14:23,S060,Yonkers Outlet,Northeast,P001077,Deluxe Printers Red 88,Office Supplies,Printers & Ink,C017074,Corporate,Credit,1,382.08,0.0,0,382.08,210.76,171.32
TXN00235720,2023-08-03 12:29:19,S029,Madison Plaza Store,Midwest,P000549,Standard Outdoor Brown 55,Home & Garden,Outdoor,C004863,Corporate,Credit,2,194.34,0.0,0,388.68,112.08,164.52
TXN00157253,2024-02-05 19:05:03,S009,Boise Market,West,P000756,Select Bakery White 64,Grocery,Bakery,C001416,Corporate,Debit,3,6.26,0.0,0,18.78,4.0,6.78
TXN00112664,2024-03-24 10:09:19,S005,Phoenix Plaza Store,West,P001105,Select Printers Black 17,Office Supplies,Printers & Ink,C001070,Consumer,Credit,3,135.63,0.0,0,406.89,86.16,148.41
TXN00106799,2024-11-25 18:47:58,S013,Sacramento Retail Center,West,P001126,Active Car Red 38,Automotive,Car Accessories,C014058,Corporate,Apple Pay,3,45.84,0.0,0,137.52,23.2,67.92
TXN00018564,2024-10-21 16:17:48,S029,Madison Plaza Store,Midwest,P000020,Pro Smartphones Gray 21,Electronics,Smartphones,C002335,Consumer,Debit,1,408.65,0.0,0,408.65,255.79,152.86
TXN00050993,2023-11-08 08:20:50,S001,Los Angeles Retail Center,West,P000972,Ultra Board Beige 82,Toys & Games,Board Games,C017236,Corporate,Apple Pay,1,38.93,0.0,0,38.93,18.7,20.23
TXN00191417,2023-04-07 16:00:23,S046,New York Depot,Northeast,P000768,Premium Bakery Navy 76,Grocery,Bakery,C014426,Consumer,Credit,3,13.55,0.0,0,40.65,9.27,12.84
TXN00169129,2023-03-13 10:03:37,S013,Sacramento Retail Centre,West,P001072,Smart Stationery Green 83,Office Supplies,Stationery,C001685,Corporate,Apple Pay,4,9.81,0.0757,0,36.27,4.97,16.39
TXN00013695,2024-12-10 09:41:48,S058,Allentown Depot,Northeast,P000153,Signature Audio Beige 55,Electronics,Audio,C010002,Consumer,Debit,2,82.63,0.0,0,165.26,50.39,64.48
TXN00125879,2024-12-16 08:55:38,S050,Providence Superstore,Northeast,P000111,Ultra Accessories Red 13,Electronics,Accessories,C016373,Home Office,Apple Pay,4,24.23,0.269,1,70.85,12.54,20.69
TXN00197500,2023-10-10 15:50:48,S014,Reno Superstore,West,P000639,Deluxe Snacks Red 46,Grocery,Snacks,C020999,Consumer,Credit,1,14.02,0.0,0,14.02,8.91,5.11
TXN00242422,2023-07-17 17:48:03,S021,Kansas City Market,Midwest,P001135,Essential Car Blue 47,Automotive,Car Accessories,C004548,Consumer,Debit,4,162.46,0.0,0,649.84,86.06,305.6
TXN00173301,04/04/2023 10:23 AM,S058,Allentown Depot,Northeast,P000457,Express Kitchen White 62,Home & Garden,Kitchen,C013453,Corporate,Credit,4,46.56,0.0,0,186.24,21.34,100.88
TXN00127849,2023-06-06 16:42:49,S011,Tucson Plaza Store,West,P000156,Express Men's Navy 58,Apparel,Men's Clothing,C010671,Home Office,Debit,1,116.5,0.0,0,116.5,43.02,73.48
TXN00092553,2023-09-06 10:46:42,S058,Allentown Depot,Northeast,P000658,Express Snacks Black 65,Grocery,Snacks,C022526,Home Office,Credit,4,4.91,0.1805,0,16.09,2.86,4.65
TXN00046617,2024-04-20 15:25:09,S056,Worcester Superstore,Northeast,P000518,Ultra Tools Brown 24,Home & Garden,Tools,C003765,Corporate,Cash,4,113.04,0.0,0,452.16,65.3,190.96
TXN00228549,2023-01-21 14:19:03,S022,Milwaukee Depot,Midwest,P000181,Active Men's Silver 83,Apparel,Men's Clothing,C016593,Corporate,Credit,4,135.61,0.0,0,542.44,47.06,354.2
TXN00197155,2024-04-19 19:08:39,S048,Boston Outlet,Northeast,P000232,Classic Women's Red 35,Apparel,Women's Clothing,C008342,Consumer,Apple Pay,4,34.05,0.0,0,136.2,16.27,71.12
TXN00059550,09/18/2023 7:10 PM,S051,Hartford Market,Northeast,P001099,Elite Printers Beige 11,Office Supplies,Printers & Ink,C007501,Consumer,Credit,4,153.57,0.0302,0,595.73,95.56,213.49
TXN00080343,2023-04-27 16:27:35,S018,Indianapolis Outlet,Midwest,P001043,Ultra Stationery Red 54,Office Supplies,Stationery,C010650,Corporate,Debit,4,15.93,0.0455,0,60.82,8.05,28.62
TXN00070426,2024-08-22 16:18:34,S015,Albuquerque Market,West,P000029,Ultra Smartphones Brown 30,Electronics,Smartphones,C001885,Consumer,Debit,3,1022.92,0.3095,1,2118.98,634.32,216.02
TXN00072547,2023-12-25 21:32:24,S006,Denver Outlet,West,P000703,Elite Dairy Brown 11,Grocery,Dairy,C015079,Corporate,Gift Card,3,9.73,0.0,0,29.19,5.94,11.37
TXN00100003,2024-12-20 11:31:24,S010,Spokane Depot,West,P000156,Express Men's Navy 58,Apparel,Men's Clothing,C022326,Consumer,Credit,1,116.5,0.0,0,116.5,43.02,73.48
TXN00071488,2023-01-14 08:17:50,S052,Buffalo Depot,Northeast,P000342,Select Sportswear Navy 46,Apparel,Sportswear,C007296,Corporate,Credit,3,72.9,0.0,0,218.7,33.17,119.19
TXN00129630,2023-06-05 15:04:04,S035,Charlotte Plaza Store,South,P000211,Select Men's Silver 14,Apparel,Men's Clothing,C015436,Corporate,Cash,5,138.44,0.2876,1,493.12,54.12,222.52
TXN00002681,2023-08-19 18:16:46,S035,Charlotte Plaza Store,South,P000187,Premium Men's Red 89,Apparel,Men's Clothing,C014529,Consumer,Credit,3,80.91,0.0,0,242.73,40.37,121.62
TXN00034795,2024-12-07 18:25:16,S053,Albany Plaza Store,Northeast,P000925,Smart Fitness White 35,Sports,Fitness Equipment,C024945,Home Office,Cash,5,615.51,0.3942,1,1864.38,314.4,292.38
TXN00180857,2023-05-13 13:01:11,S001,Los Angeles Retail Center,West,P000862,Pro Hair Blue 71,Health & Beauty,Hair Care,C015859,Consumer,Debit,4,15.88,0.0,0,63.52,7.35,34.12
TXN00032250,2024-11-12 09:36:28,S033,Miami Market,South,P000947,Active Outdoor White 57,Sports,Outdoor Recreation,C016880,Home Office,Gift Card,4,312.0,0.0,0,1248.0,191.71,481.16
TXN00088687,2024-09-16 12:05:19,S002,San Francisco Superstore,West,P000783,Active Bakery Green 91,Grocery,Bakery,C023396,Consumer,Cash,4,5.81,0.0,0,23.24,4.0,7.24
TXN00031171,2023-10-17 18:30:23,S052,Buffalo Depot,Northeast,P001042,Standard Stationery Navy 53,Office Supplies,Stationery,C012266,Consumer,Cash,3,20.72,0.0,0,62.16,12.21,25.53
TXN00016701,2023-07-22 14:40:46,S017,Columbus Plaza Store,Midwest,P000530,Select Tools Silver 36,Home & Garden,Tools,C003198,Corporate,Apple Pay,1,164.48,0.3138,1,112.87,99.65,13.22
TXN00068332,2023-07-16 19:13:30,S020,Minneapolis Superstore,Midwest,P000640,Active Snacks Brown 47,Grocery,Snacks,C004986,Consumer,Credit,1,4.62,0.1384,0,3.98,2.94,1.04
TXN00167806,2024-05-11 18:23:07,S045,New Orleans Market,South,P000990,Advanced Action Gray 1,Toys & Games,Action Figures,C014411,Corporate,Cash,3,21.8,0.0,0,65.4,9.3,37.5
TXN00070005,2024-06-11 11:02:43,S021,Kansas City Market,Midwest,P000115,Premium Accessories Gray 17,Electronics,Accessories,C002512,Consumer,Apple Pay,6,31.13,0.184,1,152.41,17.35,48.31
TXN00051069,2023-08-04 20:23:34,S039,San Antonio Market,South,P000650,Deluxe Snacks Red 57,Grocery,Snacks,C004142,Home Office,Debit,4,2.74,,0,9.59,1.62,3.11
TXN00019954,2023-11-23 16:22:31,S034,Dallas Depot,South,P000069,Signature Tablets Red 70,Electronics,Tablets,C014147,Home Office,Debit,3,564.84,0.0,0,1694.52,366.76,594.24
TXN00156696,2023-05-11 14:22:12,S011,Tucson Plaza Store,West,P001084,Signature Printers Gray 95,Office Supplies,Printers & Ink,C016328,Corporate,Debit,3,54.47,0.0,0,163.41,35.42,57.15
TXN00053682,02/23/2024 8:08 PM,S049,Pittsburgh Retail Center,Northeast,P000526,Signature Tools Black 32,Home & Garden,Tools,C008809,Corporate,Debit,2,111.96,0.0278,0,217.7,69.75,78.2
TXN00229840,2023-12-04 10:04:13,S058,Allentown Depot,Northeast,P000979,Express Board Navy 89,Toys & Games,Board Games,C024949,Consumer,Debit,3,35.24,0.0028,0,105.42,15.4,59.22
TXN00226452,2023-06-14 17:06:02,S006,Denver Outlet,West,P000815,Advanced Skincare Gray 24,Health & Beauty,Skincare,C022915,Consumer,Credit,4,26.56,0.0,0,106.24,10.87,62.76
TXN00221607,2024-03-29 19:27:43,S057,Bridgeport B. Market,Northeast,P000031,Select Smartphones Beige 32,Electronics,Smartphones,C001527,Consumer,Debit,4,1016.14,0.0,0,4064.56,594.34,1687.2
TXN00134290,2024-08-19 08:36:15,S020,Minneapolis Superstore,Midwest,P000662,Select Snacks Brown 69,Grocery,Snacks,C008062,Consumer,Debit,4,8.06,0.1745,0,26.61,5.16,5.97
TXN00101252,04/30/2023 9:30 PM,S046,New York Depot,Northeast,P000607,Deluxe Beverages Red 14,Grocery,Beverages,C010758,Consumer,Apple Pay,3,13.24,0.0481,0,37.81,8.11,13.48
TXN00225727,04/25/2024 4:37 PM,S032,Atlanta Superstore,South,P000285,Express Footwear White 88,Apparel,Footwear,C018442,Consumer,Credit,3,70.99,0.0927,0,193.23,32.48,95.79
TXN00057259,2024-05-08 11:49:19,S054,Newark Outlet,Northeast,P000911,Elite Fitness White 21,Sports,Fitness Equipment,C015905,Consumer,Debit,2,110.4,0.0,0,220.8,66.12,88.56
TXN00091446,2024-12-13 18:02:36,S009,Boise Market,West,P000665,Elite Snacks Navy 72,Grocery,Snacks,C008166,Corporate,Credit,3,12.29,0.1531,1,31.23,7.4,9.03
TXN00177960,10/16/2024 11:45 AM,S020,Minneapolis Superstore,Midwest,P000363,Classic Sportswear Silver 67,Apparel,Sportswear,C001436,Corporate,Debit,1,65.16,0.0,0,65.16,22.92,42.24
TXN00122213,2024-01-19 16:56:31,S033,Miami Market,South,P000857,Classic Hair Black 66,Health & Beauty,Hair Care,C008650,Consumer,Cash,1,27.26,0.0,0,27.26,12.87,14.39
TXN00014152,2024-03-30 12:19:00,S048,Boston Outlet,Northeast,P000344,Premium Sportswear Silver 48,Apparel,Sportswear,C007172,Corporate,Credit,2,96.39,0.0,0,192.78,32.91,126.96
TXN00139722,2024-11-11 19:36:49,S038,Orlando Superstore,South,P000193,Pro Men's Silver 95,Apparel,Men's Clothing,C008819,Home Office,Credit,5,27.52,0.3558,1,88.64,10.76,34.84
TXN00158093,2023-05-04 15:21:30,S018,Indianapolis Outlet,Midwest,P000186,Pro Men's Green 88,Apparel,Men's Clothing,C022407,Consumer,Credit,1,121.96,0.0,0,121.96,55.71,66.25
TXN00139470,2023-11-23 16:51:47,S056,Worcester Superstore,Northeast,P000635,Elite Beverages Red 42,Grocery,,C008384,Corporate,Cash,1,21.22,0.0,0,21.22,13.05,8.17
TXN00033644,2024-05-26 20:21:44,S001,Los Angeles Retail Center,West,P000080,Express Tablets Brown 81,Electronics,Tablets,C002141,Home Office,Credit,1,281.94,0.1399,0,242.5,186.24,56.26
TXN00146061,2024-05-02 07:35:50,S049,Pittsburgh Retail Center,Northeast,P000425,Signature Kitchen Red 30,Home & Garden,Kitchen,C019504,Corporate,Credit,3,82.4,0.3958,1,149.36,38.92,32.6
TXN00108222,11/14/2024 12:48 PM,S055,Rochester Retail Center,Northeast,P000073,Smart Tablets Navy 74,Electronics,Tablets,C005432,Consumer,Debit,3,668.86,0.0,0,2006.58,396.88,815.94
TXN00009490,2023-09-03 10:57:11,S023,Omaha Plaza Store,Midwest,P000579,Express Beverages Blue 85,Grocery,Beverages,C005771,Home Office,Credit,1,8.94,0.0,0,8.94,5.14,3.8
TXN00049462,2023-11-26 14:04:13,S017,Columbus Plaza Store,Midwest,P000424,Essential Kitchen Brown 29,Home & Garden,Kitchen,C003475,Corporate,Debit,6,142.92,0.3848,1,527.55,70.97,101.73
TXN00236327,2023-02-07 19:48:58,S059,Springfield Plaza Store,Northeast,P000599,Elite Beverages Beige 6,Grocery,Beverages,C012812,Consumer,Debit,3,23.22,0.0,0,69.66,13.71,28.53
TXN00213500,2023-08-09 12:19:39,S025,St. Louis Retail Center,Midwest,P000474,Signature Bedding Red 79,Home & Garden,Bedding,C016134,Consumer,Cash,3,98.25,0.0,0,294.75,49.35,146.7
TXN00093934,2023-11-01 17:42:13,S059,Springfield Plaza Store,Northeast,P000015,Pro Smartphones White 16,Electronics,Smartphones,C012804,Home Office,Debit,2,1047.0,0.0,0,2094.0,599.92,894.16
TXN00243271,2024-02-17 16:00:25,S018,Indianapolis Outlet,Midwest,P000032,Select Laptops Green 33,Electronics,Laptops,C014667,Consumer,Cash,3,1711.03,0.0,0,5133.09,1134.08,1730.85
TXN00142041,2023-11-23 10:23:01,S006,Denver Outlet,West,P000773,Smart Bakery Beige 81,Grocery,Bakery,C005801,Home Office,Debit,6,12.68,0.3433,1,49.96,8.25,0.46
TXN00127081,2024-07-27 08:25:04,S018,Indianapolis Outlet,Midwest,P001005,Active Action White 16,Toys & Games,Action Figures,C001782,Corporate,Credit,3,44.46,0.0,0,133.38,21.44,69.06
TXN00063009,2024-09-10 18:59:51,S024,Cleveland Outlet,Midwest,P001029,Deluxe Stationery White 40,Office Supplies,Stationery,C012969,Corporate,Apple Pay,1,4.71,0.0,0,4.71,2.88,1.83
TXN00098106,2023-04-08 19:08:51,S010,Spokane Depot,West,P000075,Express Tablets Blue 76,Electronics,Tablets,C016547,Consumer,Credit,1,419.11,0.1982,0,336.04,239.1,96.94
TXN00208048,2023-05-14 09:16:16,S007,Las Vegas Retail Center,West,P000578,Premium Beverages Gray 84,Grocery,Beverages,C001210,Corporate,Debit,1,10.8,0.0,0,10.8,7.56,3.24
